customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04671,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer,49.2,8332.78,Yes
CUST04672,Male,0,Yes,Yes,49,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,53.6,564.78,No
CUST04673,Female,1,No,Yes,65,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,110.9,8267.25,No
CUST04674,Female,0,Yes,Yes,64,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Mailed check,98.76,1618.28,No
CUST04675,Male,1,No,Yes,9,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,64.12,5449.06,No
CUST04676,Male,0,Yes,No,36,No,Yes,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,31.37,3943.11,Yes
CUST04677,Male,0,Yes,Yes,68,No,No phone service,No,Yes,No,Yes,No internet service,No,No,Two year,Yes,Credit card,66.33,6314.21,Yes
CUST04678,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,104.42,4778.06,No
CUST04679,Female,0,Yes,No,45,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,79.19,3519.77,No
CUST04680,Female,1,Yes,Yes,44,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,24.85,659.55,No
CUST04681,Male,1,No,Yes,26,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,60.85,257.62,No
CUST04682,Male,1,Yes,Yes,64,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,89.99,2152.4,No
CUST04683,Female,1,Yes,No,7,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,No,Mailed check,108.14,6716.91,No
CUST04684,Female,1,Yes,Yes,66,No,No,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer,117.7,5569.1,No
CUST04685,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Mailed check,103.67,3772.87,No
CUST04686,Male,0,Yes,Yes,13,No,No phone service,No,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,107.16,4827.77,No
CUST04687,Male,0,Yes,No,61,No,No,DSL,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,41.5,5325.63,No
CUST04688,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,105.99,652.88,Yes
CUST04689,Female,0,No,Yes,26,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,112.64,2918.26,No
CUST04690,Male,1,No,No,26,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,One year,No,Credit card,83.42,7916.46,Yes
CUST04691,Male,0,Yes,Yes,67,Yes,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,68.75,6606.16,No
CUST04692,Male,0,No,No,47,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,101.14,795.69,No
CUST04693,Female,1,Yes,No,66,No,No,DSL,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,81.71,2498.91,No
CUST04694,Female,1,No,Yes,24,No,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,102.76,1835.41,No
CUST04695,Male,0,Yes,Yes,63,No,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,65.14,3448.88,No
CUST04696,Male,0,Yes,Yes,23,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,37.83,8841.41,Yes
CUST04697,Male,1,No,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card,111.76,5202.1,No
CUST04698,Female,0,Yes,Yes,7,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,116.84,1438.95,No
CUST04699,Female,0,No,No,58,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,117.27,7072.04,No
CUST04700,Female,0,Yes,No,16,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,115.56,5283.53,No
CUST04701,Male,1,Yes,Yes,42,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,69.37,7759.4,No
CUST04702,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,82.89,4387.2,No
CUST04703,Male,0,Yes,No,3,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,108.07,8016.03,No
CUST04704,Male,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer,22.33,7705.04,No
CUST04705,Male,1,Yes,No,41,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,36.23,590.01,Yes
CUST04706,Female,1,No,No,48,No,No,No,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,36.5,7423.35,No
CUST04707,Male,0,No,Yes,5,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Credit card,42.06,1078.67,No
CUST04708,Female,1,Yes,Yes,72,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,60.55,1002.53,No
CUST04709,Female,0,Yes,Yes,41,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,66.33,1458.48,No
CUST04710,Male,1,No,No,71,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,One year,No,Mailed check,59.1,8284.19,No
CUST04711,Male,0,No,No,31,Yes,No,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Bank transfer,107.88,4465.34,No
CUST04712,Female,1,Yes,No,14,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,45.82,2904.75,No
CUST04713,Male,0,No,Yes,68,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,93.88,515.79,No
CUST04714,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer,117.5,1068.19,No
CUST04715,Male,1,No,No,65,Yes,No,DSL,No,No internet service,No internet service,No,No,No,One year,No,Mailed check,85.6,1719.34,No
CUST04716,Female,1,Yes,No,58,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,24.47,1688.46,No
CUST04717,Female,0,No,Yes,27,No,No phone service,No,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card,31.39,744.33,No
CUST04718,Female,1,No,Yes,23,No,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,103.88,742.8,No
CUST04719,Female,0,No,Yes,50,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,56.08,2695.75,No
CUST04720,Male,1,No,No,20,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer,60.41,4934.72,No
CUST04721,Male,1,Yes,No,30,No,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,108.49,5175.83,No
CUST04722,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,90.56,2607.74,Yes
CUST04723,Female,1,No,Yes,39,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,91.19,740.13,No
CUST04724,Male,1,No,No,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.28,5485.38,No
CUST04725,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,One year,Yes,Credit card,83.3,5912.54,No
CUST04726,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,95.51,6289.76,Yes
CUST04727,Male,1,Yes,Yes,55,No,Yes,No,No,No internet service,No,Yes,No,Yes,One year,Yes,Mailed check,90.07,8351.85,No
CUST04728,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Electronic check,29.52,346.42,No
CUST04729,Male,1,No,Yes,27,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,42.05,1909.49,No
CUST04730,Female,1,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,30.88,5155.51,No
CUST04731,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card,100.79,110.07,No
CUST04732,Male,0,No,No,41,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Bank transfer,79.53,474.25,No
CUST04733,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer,116.5,3556.97,No
CUST04734,Male,0,Yes,Yes,4,No,No phone service,No,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,91.81,5182.91,No
CUST04735,Male,0,Yes,No,47,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,69.53,6150.85,Yes
CUST04736,Male,0,Yes,No,12,No,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,113.26,2252.11,No
CUST04737,Male,1,Yes,Yes,31,No,Yes,No,Yes,No,No,Yes,No internet service,No,One year,Yes,Electronic check,116.58,5592.72,No
CUST04738,Male,1,No,No,66,No,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,82.74,3335.15,No
CUST04739,Female,0,Yes,Yes,29,No,No phone service,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,82.61,5013.3,No
CUST04740,Male,1,Yes,No,5,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,78.0,6032.39,No
CUST04741,Female,1,Yes,No,24,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,28.47,2274.41,No
CUST04742,Female,1,Yes,Yes,27,No,No,No,Yes,No,Yes,No,Yes,No internet service,One year,No,Bank transfer,96.52,3238.36,Yes
CUST04743,Male,1,Yes,Yes,61,Yes,Yes,No,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,107.65,4986.62,No
CUST04744,Female,0,Yes,No,21,Yes,Yes,No,No,No internet service,No,No internet service,No,No,One year,No,Electronic check,75.76,2098.82,Yes
CUST04745,Male,1,No,No,67,No,No,DSL,No internet service,No,No,No,No internet service,No,One year,No,Mailed check,39.35,8461.52,No
CUST04746,Female,1,Yes,Yes,14,No,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,101.24,6518.51,Yes
CUST04747,Female,0,No,No,25,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer,109.52,5663.04,No
CUST04748,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,100.62,6568.79,No
CUST04749,Male,0,Yes,No,17,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,41.17,2122.45,No
CUST04750,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,41.69,78.74,No
CUST04751,Male,1,No,Yes,62,No,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,65.82,5833.23,No
CUST04752,Male,0,No,Yes,61,Yes,No,No,No,No internet service,No,No internet service,No,No,One year,No,Mailed check,35.75,8682.55,No
CUST04753,Female,1,No,No,67,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,88.75,5935.05,No
CUST04754,Female,1,Yes,No,47,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,90.81,1583.27,No
CUST04755,Female,0,No,Yes,49,No,Yes,DSL,No internet service,Yes,No internet service,No,No,No,One year,Yes,Mailed check,118.65,7730.11,No
CUST04756,Female,0,Yes,No,62,No,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,57.87,5218.93,No
CUST04757,Female,0,Yes,No,68,No,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.57,5565.67,Yes
CUST04758,Female,0,No,No,5,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,69.67,4629.58,No
CUST04759,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,36.23,6611.66,Yes
CUST04760,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,No,Mailed check,111.21,8633.63,No
CUST04761,Male,1,No,Yes,11,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,25.99,3385.09,Yes
CUST04762,Female,1,No,No,46,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,24.22,5236.01,No
CUST04763,Female,1,Yes,No,8,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,46.49,7690.81,Yes
CUST04764,Male,1,No,No,6,No,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,119.96,7912.44,Yes
CUST04765,Male,0,Yes,Yes,28,No,No,No,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Credit card,22.08,7411.21,Yes
CUST04766,Male,0,No,No,50,No,No phone service,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Credit card,62.31,5056.05,No
CUST04767,Male,1,No,No,54,Yes,No,No,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,71.87,8427.32,Yes
CUST04768,Female,1,No,Yes,58,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card,51.47,1545.64,No
CUST04769,Male,1,No,Yes,55,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,90.56,1844.67,No
CUST04770,Female,0,Yes,Yes,21,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,57.32,1969.52,No
CUST04771,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,86.15,3633.71,No
CUST04772,Female,0,Yes,No,57,Yes,No phone service,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,54.4,6012.4,No
CUST04773,Male,1,Yes,No,39,No,No,DSL,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,34.98,3798.7,No
CUST04774,Male,1,No,No,30,No,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,76.24,8549.7,No
CUST04775,Female,0,No,Yes,55,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card,75.27,2180.87,No
CUST04776,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,46.34,7333.13,No
CUST04777,Female,1,No,Yes,25,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,56.13,7042.69,Yes
CUST04778,Male,1,No,Yes,67,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer,63.52,2992.18,No
CUST04779,Female,0,Yes,No,33,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,76.25,4246.64,No
CUST04780,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.24,6859.13,No
CUST04781,Female,0,Yes,Yes,41,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,32.42,7690.85,No
CUST04782,Female,0,Yes,No,4,No,No phone service,DSL,Yes,No internet service,No,No internet service,No,No,One year,No,Credit card,34.53,6148.65,Yes
CUST04783,Female,1,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,56.65,8301.65,No
CUST04784,Male,1,Yes,Yes,43,No,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer,61.59,5588.46,No
CUST04785,Male,1,No,No,34,No,No phone service,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,53.19,3664.84,No
CUST04786,Female,0,No,No,0,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,84.66,5614.75,Yes
CUST04787,Male,1,Yes,Yes,42,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card,116.37,5515.67,No
CUST04788,Female,1,Yes,Yes,31,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Credit card,80.52,4980.78,Yes
CUST04789,Male,0,No,No,62,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,37.38,2770.93,No
CUST04790,Male,0,Yes,No,32,No,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,One year,No,Electronic check,52.82,6011.89,No
CUST04791,Male,1,No,Yes,65,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,74.51,7210.61,Yes
CUST04792,Female,0,Yes,No,29,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,51.33,8630.27,Yes
CUST04793,Male,0,No,Yes,9,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,66.21,4487.64,Yes
CUST04794,Male,0,Yes,Yes,22,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Credit card,77.86,6775.75,Yes
CUST04795,Female,1,Yes,No,38,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,90.6,7221.54,No
CUST04796,Female,1,Yes,No,44,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,43.5,6072.95,No
CUST04797,Female,0,No,No,28,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.02,3423.28,No
CUST04798,Female,0,No,No,29,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer,60.79,6450.83,No
CUST04799,Male,0,No,No,33,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer,29.6,8798.45,Yes
CUST04800,Male,1,Yes,Yes,51,Yes,No,No,No,No internet service,No,No,No,No internet service,One year,Yes,Credit card,80.2,5466.33,No
CUST04801,Male,0,Yes,No,21,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,97.93,6648.4,No
